Number of reviews,Tripadvisor rating,Location rating,Cleanliness rating,Service rating,Value of money,Paid private parking nearby,Free high speed wifi,Fitness_center,Air conditioning,Minibar,Cable satellite TV,24-hour front desk,Non-smoking hotel,Express check-in / check-out,Baggage storage,Housekeeping,Safe,Family rooms,Count good words,Count bad words,Count total words,Great for walkers,Number of restaurants,Num of attractions
379,5.0,96.111106,4.8,100.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,1.0,10.0,100.0,435.0,78.0
"1,055",4.0,96.0,4.8,87.70685200000001,4.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,2.0,10.0,100.0,739.0,297.0
887,4.0,95.35714,4.8,90.41379,4.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,4.0,7.0,100.0,171.0,25.0
844,4.0,85.71427999999997,4.3,90.42606,4.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,2.0,9.0,100.0,85.0,6.0
"2,235",4.0,91.09118,4.6,85.45994,4.3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,3.0,6.0,100.0,140.0,32.0
"1,038",4.5,94.160586,4.7,98.30258,4.9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,100.0,150.0,43.0
513,4.5,96.796112,4.8,96.0,4.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,0.0,11.0,100.0,136.0,59.0
973,3.5,87.25714599999999,4.4,83.641614,4.2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,15.0,100.0,136.0,15.0
518,4.0,93.211012,4.7,93.18386,4.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,13.0,100.0,164.0,34.0
"3,020",4.5,97.38821,4.9,93.310108,4.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,5.0,100.0,236.0,103.0
"1,553",4.5,89.72054,4.5,96.8672,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,3.0,5.0,100.0,280.0,76.0
678,4.0,92.8481,4.6,87.378644,4.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,100.0,178.0,41.0
526,4.5,92.35556,4.6,92.25564,4.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,100.0,159.0,16.0
"1,381",3.5,89.86979399999998,4.5,81.89987199999999,4.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,11.0,5.0,6.0,100.0,156.0,32.0
549,3.5,87.20929999999998,4.4,71.72131,3.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,16.0,0.0,16.0,100.0,152.0,32.0
393,4.0,90.555554,4.5,84.01606600000001,4.2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,4.0,2.0,100.0,73.0,10.0
"2,953",4.5,98.15904,4.9,96.05964,4.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,9.0,100.0,343.0,136.0
"1,176",4.5,98.11836,4.9,96.369048,4.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,6.0,100.0,252.0,128.0
847,4.0,93.870134,4.7,82.38213999999998,4.1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,10.0,100.0,233.0,56.0
"3,710",4.0,90.72294000000001,4.5,86.65773399999999,4.3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,2.0,7.0,100.0,118.0,34.0
447,4.5,91.776648,4.6,86.34921,4.3,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,9.0,4.0,5.0,100.0,95.0,26.0
270,4.0,90.222226,4.5,86.80851000000001,4.3,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,100.0,89.0,42.0
"3,871",4.0,93.374434,4.7,86.45339999999999,4.3,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,7.0,100.0,410.0,171.0
701,4.0,95.18919,4.8,91.551314,4.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,2.0,6.0,100.0,385.0,151.0
591,3.5,91.10294,4.6,75.298248,3.8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,4.0,8.0,100.0,78.0,12.0
"4,228",4.0,94.03135999999999,4.7,87.58158,4.4,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,2.0,5.0,100.0,142.0,42.0
"1,405",5.0,97.338504,4.9,97.81638000000001,4.9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,3.0,100.0,129.0,40.0
"1,585",4.5,92.22437,4.6,97.397766,4.9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,100.0,241.0,53.0
"2,637",4.0,96.02457,4.8,86.46037199999999,4.3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,4.0,1.0,100.0,357.0,127.0
462,3.5,89.73684,4.5,79.18919,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,-3.0,100.0,157.0,17.0
"2,234",4.0,87.46464,4.4,84.10256000000003,4.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0,3.0,100.0,359.0,91.0
179,4.0,93.47826,4.7,89.60000000000002,4.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,5.0,5.0,100.0,296.0,82.0
519,3.5,91.34020799999999,4.6,88.55556,4.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,7.0,0.0,100.0,207.0,52.0
"1,002",5.0,97.63051999999999,4.9,99.20477,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,100.0,620.0,306.0
504,4.5,97.31844,4.9,96.470584,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,7.0,100.0,84.0,30.0
697,4.0,91.79856,4.6,82.145328,4.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,5.0,100.0,91.0,9.0
"1,088",4.5,89.79591400000002,4.5,93.97881999999998,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,9.0,100.0,213.0,76.0
"2,172",4.5,91.70836,4.6,93.45583,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,1.0,12.0,100.0,262.0,72.0
"2,104",4.5,98.01115,4.9,96.463986,4.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,8.0,100.0,433.0,186.0
846,4.0,93.76906,4.7,84.120168,4.2,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,3.0,4.0,100.0,189.0,21.0
"2,787",4.0,90.77116,4.5,88.18350799999997,4.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,100.0,241.0,72.0
684,4.0,89.59302,4.5,86.66667000000002,4.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,5.0,5.0,100.0,90.0,30.0
398,4.5,94.34146,4.7,90.847454,4.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,13.0,0.0,13.0,100.0,182.0,46.0
659,4.0,92.380952,4.6,83.75757200000002,4.2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,2.0,4.0,100.0,292.0,61.0
"5,006",4.0,92.358094,4.6,85.552426,4.3,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,7.0,2.0,100.0,150.0,16.0
622,3.5,87.64228,4.4,79.08046,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,4.0,6.0,100.0,155.0,15.0
198,4.5,94.444446,4.7,96.45162,4.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,2.0,4.0,100.0,201.0,68.0
"1,637",4.5,91.361408,4.6,88.73918,4.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,5.0,100.0,126.0,41.0
456,4.5,93.89474,4.7,91.74311999999999,4.6,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,2.0,9.0,100.0,105.0,19.0
500,4.5,96.98841999999999,4.8,97.56098,4.9,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,0.0,8.0,100.0,138.0,34.0
193,4.5,95.294114,4.8,98.125,4.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,9.0,100.0,256.0,119.0
220,4.0,93.75,4.7,95.48388,4.8,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,12.0,0.0,12.0,100.0,177.0,31.0
749,3.5,88.21818,4.4,84.75836799999998,4.2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,3.0,15.0,100.0,76.0,19.0
683,4.5,90.6422,4.5,94.55056,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,2.0,11.0,100.0,491.0,133.0
471,4.0,90.042552,4.5,84.65306,4.2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,12.0,100.0,324.0,87.0
291,4.0,89.73684,4.5,73.287672,3.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,14.0,1.0,13.0,100.0,113.0,15.0
234,3.5,90.18182,4.5,76.774192,3.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,9.0,100.0,91.0,36.0
"1,971",4.5,96.14962,4.8,96.12834000000001,4.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,100.0,142.0,44.0
"2,381",4.0,94.221392,4.7,87.43700000000003,4.4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,4.0,5.0,100.0,285.0,73.0
814,4.5,95.76035999999999,4.8,93.80341999999999,4.7,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,100.0,146.0,41.0
795,4.0,95.565214,4.8,85.37074000000001,4.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,3.0,100.0,117.0,37.0
"1,830",5.0,95.90594,4.8,97.50983199999999,4.9,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,100.0,176.0,31.0
"1,899",4.5,97.11986,4.9,92.51256,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,3.0,6.0,100.0,114.0,59.0
467,5.0,98.04444,4.9,96.03524,4.8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,13.0,100.0,294.0,66.0
888,4.0,88.05054,4.4,83.83561999999998,4.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,7.0,1.0,100.0,128.0,16.0
177,4.0,96.7742,4.8,96.15385,4.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,14.0,3.0,11.0,100.0,79.0,11.0
"1,510",4.0,89.46529999999998,4.5,85.4115,4.3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,6.0,100.0,103.0,29.0
283,4.5,92.78688,4.6,90.0,4.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,4.0,1.0,100.0,84.0,12.0
815,3.5,88.556432,4.4,76.798028,3.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,100.0,120.0,16.0
169,4.0,90.422534,4.5,89.58332999999998,4.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,7.0,100.0,173.0,48.0
"2,890",5.0,97.926188,4.9,98.907108,4.9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,17.0,1.0,16.0,100.0,220.0,64.0
"6,347",5.0,89.175168,4.5,98.198348,4.9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,1.0,13.0,100.0,107.0,28.0
"9,212",4.5,89.6938,4.5,95.69978,4.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,8.0,100.0,275.0,83.0
"2,140",4.5,93.59375,4.7,91.051808,4.6,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,15.0,0.0,15.0,100.0,269.0,105.0
497,5.0,96.94704,4.8,98.152866,4.9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,9.0,100.0,304.0,75.0
"4,483",4.5,84.441014,4.2,94.09320799999999,4.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,12.0,2.0,10.0,100.0,199.0,87.0
"1,024",4.5,86.77138000000001,4.3,96.09756000000002,4.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,16.0,100.0,129.0,34.0
"5,525",4.5,87.51772799999998,4.4,92.01556,4.6,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,22.0,1.0,21.0,100.0,323.0,127.0
864,5.0,99.58656,5.0,97.8866,4.9,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,5.0,4.0,100.0,235.0,99.0
"5,579",4.5,95.884886,4.8,94.29216,4.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,9.0,100.0,81.0,78.0
"3,177",5.0,99.1754,5.0,98.513432,4.9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,100.0,209.0,70.0
"3,139",4.5,97.915192,4.9,95.56154000000001,4.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,2.0,7.0,100.0,418.0,152.0
"2,457",4.0,82.98094,4.1,86.42060000000002,4.3,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0,0.0,16.0,100.0,151.0,56.0
"3,339",5.0,91.38852,4.6,97.303514,4.9,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,19.0,2.0,17.0,100.0,206.0,86.0
502,4.5,97.8979,4.9,91.06628,4.6,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,9.0,100.0,446.0,158.0
"3,103",4.5,94.53666,4.7,95.98684,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0,0.0,13.0,100.0,212.0,62.0
"2,374",4.5,89.76234000000001,4.5,95.5862,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,16.0,0.0,16.0,100.0,182.0,70.0
392,4.5,97.04348,4.9,96.635514,4.8,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0,100.0,70.0,65.0
624,4.0,96.88312,4.8,87.71929999999998,4.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,0.0,21.0,100.0,311.0,157.0
"1,934",4.5,97.078914,4.9,89.916372,4.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,19.0,0.0,19.0,100.0,456.0,173.0
"2,288",4.0,88.86268000000001,4.4,86.49006800000002,4.3,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,5.0,12.0,100.0,41.0,25.0
888,4.0,94.867926,4.7,82.9927,4.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,19.0,1.0,18.0,100.0,306.0,113.0
"2,050",4.0,87.30188000000001,4.4,78.720294,3.9,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,14.0,100.0,163.0,48.0
"1,861",4.0,86.04768,4.3,87.49054,4.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,2.0,10.0,100.0,259.0,108.0
"1,134",4.5,90.027028,4.5,93.222684,4.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,22.0,0.0,22.0,100.0,191.0,79.0
"1,083",4.0,91.641026,4.6,87.884054,4.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,22.0,1.0,21.0,100.0,264.0,68.0
"1,918",4.5,97.96491999999999,4.9,90.90909,4.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,24.0,0.0,24.0,100.0,288.0,144.0
"2,203",4.5,96.87224,4.8,94.16254,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,14.0,100.0,56.0,64.0
631,4.5,95.18072,4.8,89.827586,4.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,2.0,6.0,100.0,440.0,173.0
"1,640",4.5,97.38806,4.9,92.44361,4.6,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,12.0,0.0,12.0,100.0,236.0,118.0
"3,635",4.5,93.583374,4.7,90.691986,4.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,7.0,1.0,100.0,65.0,45.0
344,5.0,100.0,5.0,96.70886,4.8,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,100.0,64.0,35.0
747,4.0,88.26666800000001,4.4,86.15385,4.3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,3.0,17.0,100.0,135.0,50.0
431,4.0,94.0625,4.7,81.92771,4.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,2.0,9.0,100.0,266.0,92.0
"1,264",4.5,94.28051,4.7,91.31532,4.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,0.0,14.0,100.0,302.0,77.0
756,4.5,96.37584,4.8,92.47706,4.6,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,15.0,3.0,12.0,100.0,322.0,92.0
"2,829",4.5,93.242856,4.7,89.03226000000002,4.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,2.0,8.0,100.0,343.0,147.0
281,4.5,97.81818,4.9,95.0,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,20.0,2.0,18.0,100.0,467.0,167.0
"1,811",3.5,85.6391,4.3,80.37313400000002,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,3.0,13.0,100.0,202.0,71.0
"1,660",3.5,91.372548,4.6,81.29032000000002,4.1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,4.0,13.0,100.0,325.0,98.0
552,4.5,98.01653,4.9,90.270272,4.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,15.0,0.0,15.0,100.0,459.0,153.0
267,4.0,96.42858,4.8,96.842108,4.8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,9.0,1.0,8.0,100.0,441.0,177.0
511,4.5,94.05405,4.7,90.46512,4.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,5.0,1.0,100.0,474.0,189.0
"2,112",4.0,94.14634000000001,4.7,86.54791999999999,4.3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.0,7.0,100.0,266.0,56.0
829,4.0,98.53062,4.9,87.14859000000001,4.4,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,10.0,100.0,375.0,136.0
665,3.5,95.668792,4.8,81.49425600000002,4.1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,4.0,9.0,100.0,395.0,174.0
"3,373",3.5,90.56338000000001,4.5,79.65714399999999,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,6.0,4.0,100.0,304.0,69.0
556,3.5,88.493146,4.4,79.36936800000001,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,2.0,10.0,100.0,157.0,49.0
835,4.0,86.48809399999998,4.3,77.297296,3.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,0.0,14.0,100.0,317.0,124.0
174,4.0,91.66667,4.6,80.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,4.0,6.0,100.0,526.0,208.0
718,5.0,96.398468,4.8,98.50622,4.9,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,3.0,4.0,100.0,68.0,45.0
895,4.5,97.89474,4.9,95.83012,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,5.0,100.0,435.0,193.0
961,4.0,96.30289,4.8,90.19272,4.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,18.0,2.0,16.0,100.0,280.0,140.0
514,4.0,92.47232,4.6,85.69491400000003,4.3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0,1.0,12.0,100.0,271.0,59.0
724,4.0,83.86291999999997,4.2,89.07936,4.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,2.0,10.0,100.0,114.0,33.0
"1,201",4.5,94.732008,4.7,95.35878000000001,4.8,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0,100.0,50.0,59.0
"1,173",4.5,96.47295,4.8,88.0,4.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,100.0,467.0,183.0
417,4.5,98.21989,4.9,91.85566999999999,4.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,1.0,9.0,100.0,452.0,156.0
173,4.5,92.82050999999998,4.6,95.15151999999999,4.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,2.0,10.0,100.0,492.0,198.0
249,4.0,95.88235,4.8,76.0,3.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,14.0,100.0,361.0,124.0
106,4.0,96.36364,4.8,78.333334,3.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,5.0,6.0,100.0,254.0,56.0
205,4.0,86.76470800000001,4.3,83.2,4.2,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,13.0,100.0,238.0,75.0
"1,110",4.0,96.274948,4.8,88.72727400000002,4.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,7.0,2.0,100.0,465.0,167.0
463,4.5,92.73408,4.6,90.0,4.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,5.0,100.0,310.0,77.0
